Gene.ID,M005,M005_PDX,M019,M019_PDX,M026,M029_PDX
ENSG00000234807,NA,-0.055261712,NA,NA,NA,-2.654237278
ENSG00000087274,0.628285352,0.149852717,-0.175113535,-0.63226905,0.126660782,0.443505701
ENSG00000104419,0.769042955,2.219654316,0.050054055,-1.164629905,0.183066948,0.018699646
ENSG00000248202,NA,NA,-2.825249495,2.986845974,-1.306195135,NA
ENSG00000245060,0.56110169,-0.055261712,0.292208088,0.054945953,0.114296793,1.012519315
ENSG00000237973,-1.43889831,-2.277654134,0.763869966,0.975103377,2.415951744,0.877816642
ENSG00000178573,-0.43889831,-1.186905718,1.478062922,0.267878045,-0.999533797,0.838094245
ENSG00000230013,NA,NA,NA,NA,NA,NA
ENSG00000231357,NA,NA,NA,NA,NA,NA
ENSG00000239800,NA,NA,NA,NA,NA,NA
ENSG00000251676,NA,NA,NA,NA,NA,NA
ENSG00000243302,2.443744739,1.060215505,-1.577321981,-1.974314285,0.153236483,0.667690818
ENSG00000255571,NA,NA,NA,NA,-2.113550058,3.252653318
ENSG00000223496,-0.640532171,-0.3094452,-1.211717842,-2.271720061,0.031924992,-0.160697804
ENSG00000258645,NA,NA,NA,NA,NA,-1.654237278
ENSG00000165359,-1.258326064,-1.832869291,-1.073637125,-1.118189498,0.069590563,0.708332802
ENSG00000180210,NA,NA,NA,NA,NA,NA
ENSG00000241869,NA,NA,NA,NA,NA,NA
ENSG00000120685,2.196690264,1.057948898,0.213935288,0.63892267,0.932591724,1.062653876
ENSG00000261628,NA,NA,-2.240286994,NA,2.278767364,NA
ENSG00000250312,NA,-3.055261712,-1.655324493,0.916456645,-0.23908094,-1.654237278
ENSG00000087299,NA,-0.470299212,-1.070361993,-0.490360347,0.673046304,1.127122437
ENSG00000245614,1.146064191,-0.514693331,-1.618798617,0.626950027,-0.595701753,-0.654237277
ENSG00000237977,-0.532007714,NA,-3.047641916,-0.40547145,NA,NA
ENSG00000181544,NA,0.752093209,-1.094436128,-0.750119621,2.337661054,1.319767515
ENSG00000260052,NA,NA,0.759713005,NA,NA,NA
ENSG00000169410,0.170393521,1.254465929,-0.706154438,-0.648327974,-0.114873429,0.407287976
ENSG00000250519,NA,NA,NA,NA,NA,NA
ENSG00000244558,NA,-1.640224213,1.344675507,-0.820508948,0.501159786,NA
ENSG00000153982,-3.43889831,-0.055261712,0.875190223,-1.405471449,0.729428774,1.153117645
ENSG00000186496,NA,0.224846207,-1.562215089,-4.405471449,0.856076293,1.714996532
ENSG00000139437,-0.02386081,-0.216900103,-0.149288873,-0.157543936,-0.211090196,0.87976973
ENSG00000258759,NA,NA,NA,NA,NA,-0.654237278
ENSG00000087085,NA,NA,1.634182124,0.294968268,-1.528587557,0.345762723
ENSG00000176204,NA,NA,-1.032482109,-1.670932593,0.620741402,0.871224212
ENSG00000127511,1.388920714,0.094199186,-0.153822903,-0.268235067,-0.183711129,0.606122994
ENSG00000183778,NA,-0.733333617,NA,NA,NA,NA
ENSG00000124224,0.362556011,1.534701469,-1.960764466,-1.175603908,-0.597096335,-2.917271683
ENSG00000164334,NA,NA,NA,NA,NA,NA
ENSG00000188712,NA,NA,NA,NA,NA,NA
ENSG00000206922,NA,NA,NA,NA,NA,NA
ENSG00000212525,NA,NA,NA,NA,NA,NA
ENSG00000227191,NA,NA,NA,NA,NA,NA
ENSG00000231829,NA,NA,NA,NA,NA,NA
ENSG00000237346,NA,NA,NA,NA,NA,NA
ENSG00000244006,NA,NA,NA,NA,NA,NA
ENSG00000251866,NA,NA,NA,NA,NA,NA
ENSG00000260177,NA,NA,NA,NA,NA,NA
ENSG00000108375,NA,-0.585776429,-2.088283901,-4.520948667,-0.903648581,0.538407801
ENSG00000255257,NA,NA,NA,NA,-1.306195135,NA
ENSG00000189120,-1.165879815,2.044273961,0.191824019,0.979192401,NA,-1.654237278
ENSG00000006638,NA,-3.640224213,-1.197218272,0.45959897,-2.808695476,0.970253587
ENSG00000187123,NA,-1.055261712,-0.964652552,-0.42623001,1.520655962,1.840527414
ENSG00000237938,0.976139189,-0.199651622,0.537320585,-0.096143392,-0.250700023,0.542159936
ENSG00000113163,0.895520729,0.14861062,-0.082024911,-1.31375528,0.69906059,0.212637639
ENSG00000244256,NA,NA,-0.240286994,NA,-0.765626755,NA
ENSG00000139679,0.09715459,-1.093735861,2.403569196,1.752676384,2.078468715,2.622093951
ENSG00000239969,NA,NA,-1.825249495,0.179491051,-0.891157636,NA
ENSG00000164292,0.428266007,1.087696241,-0.019719614,0.033562472,0.714769827,1.331946753
ENSG00000226396,NA,-2.640224213,-1.240286995,-1.405471449,0.803429355,-1.239199778
ENSG00000260617,-0.380004621,2.192665801,-3.562215089,NA,-2.244794591,NA
ENSG00000164181,NA,-3.225186714,0.537320585,-3.593098452,2.123792705,0.345762722
ENSG00000160299,-0.354582024,-0.235833958,-0.791072379,-0.65238619,-0.372219271,-0.071717953
ENSG00000268001,NA,NA,NA,0.179491052,-1.891157637,NA
ENSG00000136110,NA,NA,0.759713005,-0.820508948,NA,NA
ENSG00000088305,-0.309615293,-0.562221701,-0.542849764,0.635170535,0.358620672,0.645323004
ENSG00000187866,1.45187262,0.33705571,-0.55466828,-0.711097733,0.293953769,1.7250783
ENSG00000261305,NA,NA,NA,NA,0.278767365,NA
ENSG00000165259,NA,NA,-0.178886449,-1.057548146,-0.252755877,-0.654237278
ENSG00000254816,NA,NA,NA,NA,NA,NA
ENSG00000248599,NA,NA,NA,NA,NA,NA
ENSG00000251752,NA,NA,NA,NA,NA,NA
ENSG00000230082,NA,-1.055261712,-0.618798617,0.842456063,-0.943625057,0.134258618
ENSG00000097007,0.542539239,1.051237909,0.274966535,-1.087326561,-0.007264074,0.648047945
ENSG00000198033,NA,NA,NA,NA,NA,NA
ENSG00000101883,NA,NA,NA,NA,NA,NA
ENSG00000221279,NA,NA,NA,NA,NA,NA
ENSG00000135643,-2.43889831,-3.433773336,0.210374415,0.830542742,1.086122287,0.520260454
ENSG00000258136,0.084663646,1.044273961,-1.13337179,-0.627863871,-0.26437496,0.978030938
ENSG00000133985,-3.02386081,-1.055261712,0.759713006,0.501419146,-1.306195135,NA
ENSG00000233057,NA,-0.470299212,-1.825249495,-0.820508949,-0.306195135,0.930725223
ENSG00000188383,-0.43889831,-0.318296118,0.911716099,-1.279940568,0.568273982,0.483266246
ENSG00000167065,0.777419597,1.563648121,-3.348811451,-2.546333985,-0.736435042,0.466056957
ENSG00000268062,NA,NA,NA,NA,NA,NA
ENSG00000144736,-0.602397042,-0.534429549,-0.936506246,0.20620839,0.252637633,0.728536373
ENSG00000244502,NA,NA,NA,NA,0.693804863,NA
ENSG00000141510,-0.475424186,-0.7939964,0.093558796,0.213657654,-0.158096497,0.563593259
ENSG00000268938,NA,NA,NA,1.179491051,NA,NA
ENSG00000167216,-1.023860811,-1.640224213,0.276771442,0.71414847,-1.244794592,-0.654237278
ENSG00000257403,NA,-1.055261712,NA,NA,NA,NA
ENSG00000185379,0.185592555,0.875475625,-1.084167792,-1.774705259,0.199990252,0.708332802
ENSG00000100577,-0.607021068,0.179203541,0.312614298,0.60342861,-0.176635502,0.028905617
ENSG00000261136,-0.216505889,0.837823084,-0.754860167,-0.498580854,0.973912783,-0.846882355
ENSG00000160326,-4.023860811,-4.755701431,0.647238276,1.383849549,-0.919172012,-0.824162279
ENSG00000130023,0.111298773,-0.37013505,0.312791445,0.103255465,0.124439219,0.546061373
ENSG00000140993,0.515298001,0.792735194,-0.444645492,0.061309625,1.544661425,2.869324679
ENSG00000163739,-0.323421093,-1.142724553,1.174750505,1.097028891,1.249323587,-2.654237277
ENSG00000171456,0.617537636,0.352365935,-0.139220068,-0.699900266,0.196749453,-0.40269851
ENSG00000162772,1.368456613,2.645178005,-0.792828017,-0.650583948,0.349850463,-1.303444365
ENSG00000261798,NA,NA,NA,NA,0.015732959,-1.239199778
ENSG00000101974,0.605495809,-0.291329071,0.174750505,-0.731699682,0.711434758,1.84401359
ENSG00000082397,-4.313367427,-4.466194813,0.835884686,-0.856578204,0.600015104,0.580060601
ENSG00000243007,NA,NA,-0.240286995,0.179491052,-0.306195137,-0.654237278
ENSG00000259153,NA,NA,2.081641101,NA,-0.984267041,NA
ENSG00000231189,NA,-1.055261713,NA,NA,NA,NA
ENSG00000227033,NA,-1.055261712,-1.240286995,-2.62786387,-0.154192042,0.930725223
ENSG00000119865,-2.701932716,-5.163786169,0.62780133,-0.681802678,0.302852983,1.46123994
ENSG00000121691,0.836736133,-0.442991865,-0.453460885,0.044841525,-0.428530679,-0.100493507
ENSG00000196381,NA,NA,NA,NA,NA,NA
ENSG00000196659,1.084663646,0.622810193,-0.562215089,-0.980973621,0.831308388,1.130034032
ENSG00000175395,1.270759939,-0.177745719,0.072870891,-0.797788872,0.638095431,0.082728317
ENSG00000148634,0.230514513,0.43572464,-0.950780376,-0.783983073,-0.052667816,0.795070124
ENSG00000253508,NA,NA,2.081641101,0.501419146,-1.306195135,1.515687724
ENSG00000221923,NA,-3.055261713,0.049219623,-0.48793361,0.154222267,1.280667694
ENSG00000233143,NA,NA,NA,NA,1.693804864,NA
ENSG00000157399,0.56110169,0.266666383,0.982105427,0.230117124,0.495259185,1.046202441
ENSG00000213925,NA,NA,NA,-1.405471449,NA,NA
ENSG00000164136,0.467992286,-0.890202466,-0.464718561,2.614428108,-1.384197648,-1.106749482
ENSG00000225489,NA,NA,0.759713005,NA,-2.628123231,NA
ENSG00000197587,NA,NA,2.567067928,-3.344070905,-2.306195135,-0.654237277
ENSG00000244701,0.524575814,0.302290292,-0.630233512,-0.99884619,-0.07878464,0.082728317
ENSG00000230869,NA,NA,-0.240286995,NA,NA,NA
ENSG00000213399,NA,NA,NA,NA,NA,NA
ENSG00000135763,-0.237264449,-0.556455856,-1.17238293,-0.75011962,0.053929283,0.683632361
ENSG00000175115,1.093596771,-0.098850981,-1.081589248,-0.846410813,-0.618072901,0.49930798
ENSG00000267169,0.731026691,NA,-0.5033214,-2.199020572,-0.721232635,0.997839419
ENSG00000151176,0.020533309,0.281429735,-0.674433316,-0.967350337,0.027119719,-0.116909349
ENSG00000076053,0.321914026,0.502733741,1.046594154,0.027487958,1.188569556,0.722138602
ENSG00000236533,NA,NA,NA,-0.40547145,NA,NA
ENSG00000139842,0.550659944,0.356432344,0.027909117,0.357828293,0.651856682,0.672556573
ENSG00000136490,-1.964967122,-2.364589771,1.039049225,-0.583258569,0.505264185,1.608797128
ENSG00000069188,NA,-3.514693331,-1.197002896,0.234986164,0.310476225,-0.654237277
ENSG00000203441,NA,NA,-1.240286995,NA,-0.306195135,NA
ENSG00000117983,0.261541408,0.167130709,-2.419610693,2.703053007,NA,NA
ENSG00000233184,0.224066703,-0.967798871,0.022747412,1.823347241,0.288166063,2.363684631
ENSG00000224159,NA,NA,-0.240286995,NA,NA,NA
ENSG00000184349,0.770555056,1.49493537,-0.480237787,0.281205474,-0.251747352,0.471293605
ENSG00000232149,0.809029204,0.492226083,-0.548409289,-1.768041529,0.898163363,0.229248714
ENSG00000135063,1.669626147,2.888154759,-0.640824923,-2.226501309,0.044302111,0.203743718
ENSG00000185024,-0.552555091,0.066728812,0.06114279,-0.04290137,-0.137009031,0.684178941
ENSG00000159450,NA,NA,NA,NA,2.752698553,-1.654237278
ENSG00000138801,0.883029785,1.047968445,0.61181431,2.072926996,0.527545775,0.952303476
ENSG00000136925,0.746968235,-0.586708703,0.055451577,-1.003730773,0.22804507,1.198009102
ENSG00000228415,NA,NA,-1.825249495,NA,NA,1.345762722
ENSG00000269068,NA,0.167130709,0.666603602,-0.591027103,1.086122287,1.751755083
ENSG00000242876,NA,NA,NA,NA,-0.791621963,1.930725223
ENSG00000134775,0.07735144,1.030468161,0.19411583,-1.723832929,0.405007362,1.247582329
ENSG00000148358,0.133353139,-0.632119163,-0.386181278,-0.282384699,0.51128303,0.358978342
ENSG00000226505,NA,NA,0.759713005,-0.820508948,-0.306195136,NA
ENSG00000196739,0.152062931,-0.528165706,0.195471795,-0.637367344,0.977597831,-0.495807914
ENSG00000206159,NA,NA,NA,NA,-1.684706759,-0.654237278
ENSG00000189007,0.619995379,0.529700788,0.368522249,0.971686166,1.680384348,0.954810842
ENSG00000134297,1.648564531,-0.507773917,-0.754860167,-0.157543937,-0.037008503,0.526334969
ENSG00000183783,NA,-0.055261712,NA,NA,NA,NA
ENSG00000259305,NA,-1.055261712,NA,-1.405471449,NA,-0.654237278
ENSG00000179066,NA,NA,1.074586343,-0.32093794,0.513232619,2.515687724
ENSG00000224023,NA,-0.055261712,-0.562215089,-0.531002332,-1.306195135,0.667690818
ENSG00000134627,0.146064191,0.214827451,-0.588210297,-0.93013344,-1.891157636,-0.069274777
ENSG00000090932,NA,NA,0.219144625,3.571808474,1.739128855,0.941894531
ENSG00000244968,NA,1.851628883,-0.520394913,-0.67611904,0.693804863,0.930725223
ENSG00000176697,0.146064191,1.041599827,-1.462679415,-3.727399544,-0.237482386,0.786335314
ENSG00000236229,-0.631543388,NA,NA,NA,NA,-0.654237277
ENSG00000107438,-5.711916805,-5.315789263,0.670161422,3.638922669,0.298396172,0.31685003
ENSG00000111012,-0.853935809,-0.640224213,0.158262383,0.479051333,-0.083802714,0.182263991
ENSG00000258945,NA,NA,NA,NA,NA,NA
ENSG00000170088,1.45187262,0.44953044,-0.14565012,-0.460966562,0.855723427,0.977570087
ENSG00000267607,-2.339362636,-4.024888063,0.856175845,-1.727399545,-0.035181899,-0.46230517
ENSG00000196787,-4.02386081,-3.055261713,-6.597838999,-2.464365139,-2.714587321,-3.753772951
ENSG00000168264,0.15986999,-0.246881785,0.553361389,-0.095131329,0.902522349,0.48029468
ENSG00000154767,0.491023254,0.25240569,-0.167038012,-0.372805261,-0.224382633,0.580592247
ENSG00000241874,NA,NA,NA,NA,NA,NA
ENSG00000082293,1.385530125,3.207772693,-2.670921348,-2.323009289,0.288166063,-1.541762547
ENSG00000101298,0.368456612,-3.377189807,0.634182124,-3.575396451,0.472289728,-5.113668897
ENSG00000259518,-1.43889831,NA,NA,NA,NA,1.345762722
ENSG00000167641,NA,NA,0.344675507,NA,NA,0.608797128
ENSG00000230606,-0.116970215,1.39930415,-1.13337179,0.461692867,-1.431726018,0.930725223
ENSG00000215251,0.834120184,-0.318296118,-0.592958612,-0.176652759,0.579547685,-0.26811247
ENSG00000224460,NA,NA,NA,NA,NA,-1.654237278
ENSG00000172650,NA,NA,NA,NA,NA,NA
ENSG00000216166,NA,NA,NA,NA,2.015732958,NA
ENSG00000160201,-0.662794322,-0.477285642,0.286908263,1.074825138,0.609384041,-1.223851813
ENSG00000260727,-0.853935809,-1.055261712,-3.240286994,0.764453552,-0.947741165,-1.824162279
ENSG00000177303,0.210194528,-0.678192064,-0.023795174,-0.791065171,0.119689745,1.065654804
ENSG00000228782,NA,-0.470299212,-1.825249495,-1.990433951,-0.306195136,-0.239199778
ENSG00000105672,NA,NA,1.081641101,0.986845973,-0.668765215,1.111297469
ENSG00000010322,0.261541408,-0.162515299,-0.297954423,-0.243665181,-0.178661901,0.711845147
ENSG00000136279,0.95225424,0.820945802,-0.649771082,-0.817168602,-0.225087668,0.45612317
ENSG00000169018,0.962817811,0.324735439,-0.490776146,-0.917213032,0.514205206,0.239597166
ENSG00000137875,NA,NA,NA,NA,NA,NA
ENSG00000236670,NA,NA,NA,NA,-1.891157637,1.667690818
ENSG00000137124,-1.650402415,-0.148371117,0.41457752,0.885759848,0.682635556,1.318650877
ENSG00000128606,-1.853935809,-4.433773336,0.759713006,-1.054974203,-2.071729882,4.180951853
ENSG00000128276,NA,NA,0.759713006,3.63892267,-0.083802715,-2.239199779
ENSG00000225762,1.368456612,0.645178006,-1.940726712,-1.323009289,NA,0.930725223
ENSG00000237059,NA,2.114663289,-0.240286994,NA,0.501159786,1.930725223
ENSG00000164169,1.333691194,0.18866387,0.759713006,-0.389874595,0.449879281,0.810885454
ENSG00000175093,NA,NA,-0.825249495,-0.034633754,NA,NA
ENSG00000213362,NA,-1.055261712,-0.240286995,-0.820508948,1.015732959,NA
ENSG00000237513,NA,NA,NA,NA,NA,NA
ENSG00000244722,NA,NA,NA,NA,-1.306195135,0.345762723
ENSG00000118579,0.333691195,-0.036152889,-0.286090684,-0.485641798,0.523028966,0.704336414
ENSG00000099992,1.379861376,1.067357574,-0.472947751,-0.043667336,-0.721958154,0.119694643
ENSG00000163879,-0.853935809,0.096741381,-1.088283901,-0.279940568,0.278767365,0.041756536
ENSG00000260337,-1.43889831,0.529700789,-1.825249495,-2.142437043,0.430770458,NA
ENSG00000247134,NA,-0.055261712,1.290227723,NA,NA,2.082728317
ENSG00000249178,NA,NA,NA,NA,-1.306195135,NA
ENSG00000171282,-2.02386081,-3.640224213,0.027646211,-0.641284387,0.22471658,1.363101
ENSG00000146267,NA,1.529700789,0.373821852,1.067016322,-0.355104736,0.930725223
ENSG00000243918,NA,NA,NA,NA,NA,NA
ENSG00000254626,NA,NA,NA,NA,NA,2.153117645
ENSG00000122223,NA,NA,NA,NA,-0.306195135,0.667690818
ENSG00000086288,NA,NA,NA,NA,NA,NA
ENSG00000063127,-2.43889831,-2.303189226,-0.655324493,-2.746508367,-0.258100847,-0.016807357
ENSG00000144619,NA,-6.009458023,-0.881617309,1.363203004,0.060587195,0.283026967
ENSG00000146243,1.020533309,0.944738288,-0.699718612,-1.890898277,-1.154192042,0.345762723
ENSG00000185761,0.56110169,NA,-3.047641916,-0.820508949,0.108842363,-0.069274777
ENSG00000165097,1.895002427,-0.117545991,-0.905102803,-0.534204764,0.530639664,0.216152972
ENSG00000172167,0.448626961,1.051653492,-0.610655444,-1.081895502,0.849599537,0.557547045
ENSG00000250400,NA,NA,NA,NA,NA,NA
ENSG00000236668,NA,NA,NA,1.179491051,NA,NA
ENSG00000186184,0.683720977,1.344668895,1.260821456,1.780501493,1.055641681,1.024637091
ENSG00000233061,NA,NA,NA,NA,-4.306195136,NA
ENSG00000254910,NA,NA,NA,0.179491051,-0.306195135,NA
ENSG00000254497,-0.116970215,NA,NA,NA,NA,NA
ENSG00000226886,NA,NA,-1.310676322,-2.99043395,0.809282082,3.593690236
ENSG00000141699,-0.211362586,-0.467644758,-0.087412444,-0.426068355,-0.351566644,0.126716329
ENSG00000231485,NA,NA,NA,NA,-0.721232635,NA
ENSG00000143375,NA,-0.107729132,-0.10278347,-1.142437043,1.726226342,1.293295303
ENSG00000261787,NA,NA,NA,NA,NA,NA
ENSG00000231464,NA,NA,NA,NA,NA,NA
ENSG00000198914,-1.43889831,NA,0.194208012,-6.178060953,NA,0.923420423
ENSG00000145982,0.631491018,-0.837670277,-0.209590197,-0.085747626,-0.826585635,0.15867717
ENSG00000187912,NA,-1.055261712,NA,NA,NA,NA
ENSG00000136378,NA,-3.17073893,0.749220632,-1.471813945,-0.509287001,0.930725224
ENSG00000167525,0.809029204,-0.569834885,0.290227723,0.572635945,-1.679653532,-1.654237277
ENSG00000213402,0.467992286,-0.792227306,-0.240286994,0.442525457,-1.376584464,0.503304
ENSG00000258579,-0.046580887,0.724348219,-1.240286994,-2.895797076,-3.950051325,-4.113668897
ENSG00000244712,NA,NA,NA,NA,0.278767365,NA
ENSG00000118156,-2.43889831,1.114663289,-0.240286995,-1.405471449,0.015732959,NA
ENSG00000099219,-0.4032744,-0.92973083,-1.074277042,-1.442946155,0.464323018,1.260032849
ENSG00000150526,NA,NA,NA,NA,NA,NA
ENSG00000233595,NA,NA,NA,NA,NA,NA
ENSG00000256128,NA,-1.055261713,NA,NA,0.693804865,NA
ENSG00000254812,NA,NA,NA,NA,1.278767364,NA
ENSG00000238621,NA,NA,NA,NA,NA,-0.654237278
ENSG00000255320,NA,0.944738287,NA,-2.142437043,-1.306195135,-0.654237278
ENSG00000163597,-0.116970215,0.429298891,0.444461626,1.027864199,0.080420995,-0.941186191
ENSG00000172183,-0.262575537,1.040953603,-1.494043586,-1.646479549,-0.255569063,-1.568507403
ENSG00000100360,0.811838737,0.119512688,-0.33567734,-0.68579864,-0.584328113,-1.654237277
ENSG00000259542,NA,-2.055261713,-0.240286995,NA,NA,NA
ENSG00000258987,NA,NA,NA,NA,-0.306195137,1.805194341
ENSG00000107862,0.90521002,0.283217559,-0.418729407,-0.737092941,-0.519578093,-0.118503993
ENSG00000253846,2.193369906,1.227672251,NA,-5.502332989,-0.388657296,NA
ENSG00000101191,0.573628788,0.797697177,-1.063103964,-0.986095015,-0.288707709,0.525497247
ENSG00000198001,0.196690264,-0.101065401,0.409966967,-0.806834012,0.555334927,1.206359666
ENSG00000226742,NA,-1.640224213,2.152030429,-1.128631244,0.551200469,0.800557931
ENSG00000214274,-2.216505889,-0.640224213,0.647238276,0.307815148,-0.306195136,0.023834628
ENSG00000248409,NA,NA,NA,NA,NA,NA
ENSG00000182912,NA,NA,-3.825249496,-2.62786387,-0.443698659,1.345762722
ENSG00000261312,1.20495788,0.33705571,-0.577321981,-0.573868981,-0.471254382,0.62733308
ENSG00000261663,NA,-0.055261712,-1.047641916,1.764453552,-0.891157636,1.46123994
ENSG00000248831,NA,NA,NA,NA,NA,NA
ENSG00000137494,0.505960136,0.845202614,-0.548409289,-1.653398963,-0.367077378,-0.475900036
ENSG00000260331,NA,NA,-0.240286994,NA,-0.306195137,-1.654237278
ENSG00000173947,NA,1.032201129,-2.240286994,-1.694978067,-0.306195136,-1.976165372
ENSG00000254369,-0.292056921,0.060215505,0.039820925,-0.305935776,0.041728168,1.527966054
ENSG00000108352,1.787169769,-0.43296306,0.214716913,-1.146737181,0.291367402,-0.163911651
ENSG00000187098,0.230953089,-0.740165651,-0.1052602,-1.175041709,0.312028344,1.057877178
ENSG00000254585,NA,NA,NA,NA,-0.306195135,NA
ENSG00000232883,NA,NA,NA,NA,NA,NA
ENSG00000137225,-0.631543388,0.359775787,-0.725713821,-0.498580854,0.278767365,NA
ENSG00000137831,-0.23492146,-0.751963436,0.047425385,-0.39601112,0.268775141,0.181724564
ENSG00000175938,0.487101109,-0.950925053,0.944137577,-0.591027103,-0.192984525,0.553358142
ENSG00000226363,-0.116970215,-0.055261712,-2.562215089,1.533128005,0.124439218,1.823810019
ENSG00000236137,NA,0.529700789,-1.240286994,-0.557474543,-1.628123231,NA
ENSG00000170927,-0.853935809,-0.318296118,NA,NA,0.586889661,NA
ENSG00000079101,NA,NA,-0.14075132,-0.120069231,1.278767365,-0.168810449
ENSG00000156650,1.266576999,0.343549472,-1.410211995,-1.684447399,-0.700474075,-1.079906328
ENSG00000233765,NA,-1.055261712,NA,0.179491051,NA,NA
ENSG00000111325,0.20495788,-0.442284835,-0.520394913,-1.472585645,0.42078637,0.483266247
ENSG00000226703,-3.43889831,NA,NA,NA,NA,NA
ENSG00000123560,1.764974024,2.930799097,0.538116554,-1.391400998,0.754241446,0.867174097
ENSG00000136848,1.203779689,0.853049558,-0.217760425,-1.506593374,-0.336872734,0.689122198
ENSG00000189350,-0.631543388,-0.055261712,-0.088283901,-1.820508948,0.278767365,-0.654237277
ENSG00000198477,-1.43889831,0.529700788,-1.092188355,-1.711802689,-0.244794591,0.165784057
ENSG00000239705,NA,NA,NA,NA,NA,NA
ENSG00000248008,-0.661290732,-0.207264806,-2.061316853,-1.078306707,0.096869722,1.593690236
ENSG00000111785,1.307056068,0.34863523,-1.026691521,-1.296946993,-0.012787081,0.807763701
ENSG00000198087,0.134568553,0.589643329,0.247651052,-0.961601269,1.332959464,1.267105779
ENSG00000261019,NA,-0.470299212,NA,-1.04290137,2.015732958,NA
